Subject ID,displacement_rms,rotation_rms,motion
6001787,1.0024946314421728,0.007196721240507921,1.002520463066461
2080275,1.1190174663856196,0.005883307983019415,1.119032932218223
6002760,0.39864162800129765,0.0025559399232720713,0.39864982177898484
2120069,0.9900293385777746,0.00455563422528724,0.9900398199304615
2050255,0.6377512271767499,0.0061411220124750554,0.6377807939606073
6000861,0.7514616972722982,0.00702599226965113,0.7514945422521285
6000322,1.022200604289811,0.016693676951110542,1.0223369083920442
2080422,0.7590317272720067,0.010808524422186553,0.7591086794430103
6002392,1.40060275496395,0.011579827448808169,1.4006506236804204
6000302,0.8780912279942147,0.0073720346111521735,0.8781221734899398
2080257,0.9406826648758269,0.01203636536413929,0.9407596664871779
6000628,0.4954356417613214,0.004863941346757984,0.4954595170676178
2070547,0.49543124179217674,0.004863930398025103,0.4954551172030168
2070354,0.7017443128683652,0.014974080771244591,0.7019040559350244
2080504,0.7675101103991919,0.014261314905339858,0.7676425956575162
6000774,1.2647646827044634,0.0056910624417484245,1.2647774866782844
2050034,0.9957179462821638,0.006579839479400548,0.9957396862814822
2080082,0.5381331761429364,0.01090857170424584,0.5382437293664565
2070365,0.49183674547146655,0.002281348634420915,0.4918420363770831
6002259,0.9616800352422716,0.004816874489347522,0.9616920985759543
6000580,0.6452889740508403,0.0075464873752465605,0.6453330996495459
2070742,1.7655756072876947,0.005657864034206005,1.765584672700446
2070143,0.767511117837624,0.01426110940422418,0.7676435991042968
2080240,0.5381331761429364,0.01090857170424584,0.5382437293664565
2080624,1.2088167669432568,0.005396124318663805,1.2088288109574532
6002737,1.098495767969779,0.010732141147511507,1.098548192434508
6002683,0.8427836715389344,0.0063845611884101,0.8428078545162089
6001434,0.9406633984027665,0.012036391828169523,0.9407404019297156
2070450,0.8169674970999865,0.012275535172298103,0.8170597163497799
6000737,0.9946111865890792,0.007261815438135125,0.9946376960741
2080383,0.6377511019366346,0.0061411674754854656,0.6377806691640581
6001236,1.2856927024434126,0.007689287573638792,1.2857156957351168
6002750,0.6452889740508403,0.0075464873752465605,0.6453330996495459
2070099,0.9957184726816294,0.006579870188603755,0.9957402128723815
6000665,2.211812582064557,0.005492475344670448,2.211819401638501
2050059,0.7079224978693136,0.004919949178727345,0.7079395940964522
6002749,2.211823693957561,0.005492444956353054,2.2118305134217833
2070357,0.9616831300743661,0.004816897899573101,0.9616951934864836
2080392,0.6680580203363037,0.007544447003067315,0.6681006190808711
6002065,1.0024946314421728,0.007196721240507921,1.002520463066461
6000760,0.7675170903805647,0.014261119781368679,0.7676495708092765
2080469,0.9616831300743661,0.004816897899573101,0.9616951934864836
6000869,0.49061397655398054,0.007821975444110792,0.4906763264005693
6002680,0.668047813532984,0.0075448640916678375,0.6680904176384828
2080664,0.7590317272720067,0.010808524422186553,0.7591086794430103
2080003,0.9946239113643236,0.007261848295519273,0.9946504207500909
2050026,1.0570996910588253,0.002923447896809615,1.05710373350219
2070083,0.711465947042573,0.004151265400152607,0.7114780578525299
6002696,0.5384544490678175,0.003946192497075878,0.5384689091824623
6002033,0.35353939303940496,0.0037526963058888084,0.3535593092540983
6000597,0.9673723750559304,0.008360710745534529,0.9674085039452167
6000661,0.4502638727885693,0.0035359701083516144,0.4502777567492848
6002862,0.5384564347464325,0.0039461954420402495,0.5384708948293361
2080075,0.711465947042573,0.004151265400152607,0.7114780578525299
6002305,1.098495767969779,0.010732141147511507,1.098548192434508
2070010,0.9616831300743661,0.004816897899573101,0.9616951934864836
6002227,0.4502638727885693,0.0035359701083516144,0.4502777567492848
6000657,0.4880995723547357,0.006202103455164816,0.4881389746989524
2050148,0.35353939303940496,0.0037526963058888084,0.3535593092540983
2070327,0.9532386299718496,0.007260604929950482,0.9532662807707811
6000235,1.098495767969779,0.010732141147511507,1.098548192434508
6001959,0.7514604638460933,0.007026233929574309,0.7514933111392402
6002774,1.098495767969779,0.010732141147511507,1.098548192434508
6000162,0.8517091914482291,0.008678338661500248,0.85175340349148
6002668,0.7770398747752765,0.005498970524492492,0.7770593321411221
2080637,0.6809709616251705,0.005188795932811694,0.6809907298781253
6001279,0.7675170903805647,0.014261119781368679,0.7676495708092765
6000588,0.6044453288113272,0.005664428317679357,0.604471869709418
2050146,0.9957179462821638,0.006579839479400548,0.9957396862814822
6002735,0.6803576808869336,0.007037693228236846,0.6803940792421854
6000848,0.9673723750559304,0.008360710745534529,0.9674085039452167
2080244,2.2384611857521515,0.011405456046038678,2.2384902422272352
2080154,0.9763528921977729,0.007480307046183088,0.9763815468844448
2050102,0.688447226537108,0.003461500448193121,0.6884559286635484
6002046,0.9673723750559304,0.008360710745534529,0.9674085039452167
6000180,0.39864162800129765,0.0025559399232720713,0.39864982177898484
6000814,1.1190149102229743,0.005883447716157943,1.1190303768255623
6002140,1.7913594851447971,0.024065393234611838,1.7915211269113656
2070263,1.1648206617289272,0.01194575040005488,1.1648819145918767
6000488,0.9673723750559304,0.008360710745534529,0.9674085039452167
2080634,0.6452821669922425,0.0075463516434642,0.6453262914691538
6002707,1.7913594851447971,0.024065393234611838,1.7915211269113656
6001850,0.8995754188515566,0.0064495087252811984,0.8995985384407597
6001354,0.9406471898223588,0.01203641930493146,0.9407241950276313
6002337,0.6803428841825288,0.007037568820209291,0.6803792820425244
6000023,1.4006004820888496,0.011579691615212809,1.4006483497600035
6002720,1.098495767969779,0.010732141147511507,1.098548192434508
2080208,1.2088167669432568,0.005396124318663805,1.2088288109574532
2070804,1.0570995331303776,0.0029234420180717395,1.0571035755580886
2080626,0.6809709616251705,0.005188795932811694,0.6809907298781253
6002703,0.3971180687211687,0.003182269367635577,0.3971308189289256
6001645,0.49061397655398054,0.007821975444110792,0.4906763264005693
2080127,0.39864308170448737,0.002555959573336658,0.3986512755782817
2080227,0.7770408710743332,0.005498921991626461,0.7770603280717839
6000776,1.098495767969779,0.010732141147511507,1.098548192434508
2070765,0.6452977388558218,0.007546498943580223,0.6453418639905069
2080576,1.2038366540457983,0.004591806345881996,1.2038454113006791
2080704,1.001157755419709,0.008984381488857914,1.001198067491027
6002413,0.68844069110897,0.0034615045761557986,0.6884493933387748
6000535,1.493385865085059,0.006494367770054259,1.4933999862222387
6001996,0.6803576808869336,0.007037693228236846,0.6803940792421854
2080352,0.5384571112489772,0.003946206943497863,0.5384715713980027
2050159,0.3764852136184622,0.005626888824314758,0.3765272605684485
2070241,0.8427811938053079,0.006384505383623137,0.8428053764309371
2070133,0.8517084310482348,0.008678339541031836,0.8517526431399173
2050055,0.4880995723547357,0.006202103455164816,0.4881389746989524
6001199,1.6390615062581448,0.01699601594833735,1.6391496227786329
6000321,0.6680632759898135,0.007544381328734485,0.6681058736576675
2080062,0.3357510759099627,0.00307516150125981,0.33576515839639526
6000269,0.8427836715389344,0.0063845611884101,0.8428078545162089
2070123,0.967386251579367,0.008360570879627237,0.9674223787416806
2080150,0.9763528921977729,0.007480307046183088,0.9763815468844448
6001672,2.211812582064557,0.005492475344670448,2.211819401638501
2070116,0.6680580203363037,0.007544447003067315,0.6681006190808711
6000035,0.7017444817543592,0.014974106012492064,0.7019042253210672
2070809,1.0574978867244,0.005104356972647754,1.0575102055709327
6002229,0.5384564347464325,0.0039461954420402495,0.5384708948293361
2070404,1.0570995331303776,0.0029234420180717395,1.0571035755580886
2070418,0.6809709616251705,0.005188795932811694,0.6809907298781253
2070251,0.7590317272720067,0.010808524422186553,0.7591086794430103
2070505,1.7655756072876947,0.005657864034206005,1.765584672700446
6000341,1.0221813642158402,0.01669514263786052,1.022317694817934
6002778,1.272184531197857,0.013722627564283224,1.2722585397341135
6002003,1.272184531197857,0.013722627564283224,1.2722585397341135
6001417,0.4880995723547357,0.006202103455164816,0.4881389746989524
2070095,0.9946239113643236,0.007261848295519273,0.9946504207500909
6001250,0.9311393064976496,0.005403802252607573,0.9311549866610334
2070127,1.1997497001229827,0.011832902799461578,1.1998080515373484
2080304,0.9900293385777746,0.00455563422528724,0.9900398199304615
6000727,0.7675170903805647,0.014261119781368679,0.7676495708092765
6000148,1.2856927024434126,0.007689287573638792,1.2857156957351168
2050068,1.1997359793002793,0.011832909551036785,1.1997943314485375
6000867,0.8780912279942147,0.0073720346111521735,0.8781221734899398
2070242,2.2384611857521515,0.011405456046038678,2.2384902422272352
2080553,1.7655756072876947,0.005657864034206005,1.765584672700446
2080345,0.9741030859810197,0.015451574634470458,0.9742256274993132
2070651,1.2647640590537124,0.005691041097436023,1.2647768629378051
2080393,1.0753582497067533,0.011682765332949646,1.075421709013816
6002772,0.6377512271767499,0.0061411220124750554,0.6377807939606073
6000644,0.3971180687211687,0.003182269367635577,0.3971308189289256
6000827,0.8995754188515566,0.0064495087252811984,0.8995985384407597
6002122,0.7770398747752765,0.005498970524492492,0.7770593321411221
6001771,0.4838725977687486,0.003108872723555411,0.4838825848913023
6002089,2.2384541450659787,0.011405437803302616,2.2384832015395038
2080213,0.6377511019366346,0.0061411674754854656,0.6377806691640581
6002340,0.3971180687211687,0.003182269367635577,0.3971308189289256
2070846,0.6377511019366346,0.0061411674754854656,0.6377806691640581
2080493,2.2384611857521515,0.011405456046038678,2.2384902422272352
6002008,0.8780912279942147,0.0073720346111521735,0.8781221734899398
6001234,1.6390615062581448,0.01699601594833735,1.6391496227786329
2080380,1.639055413078164,0.016995997093160672,1.639143529730701
6002188,0.8780912279942147,0.0073720346111521735,0.8781221734899398
2070612,0.6680580203363037,0.007544447003067315,0.6681006190808711
2070259,0.9946239113643236,0.007261848295519273,0.9946504207500909
6001064,0.7017444817543592,0.014974106012492064,0.7019042253210672
2070034,0.3357510759099627,0.00307516150125981,0.33576515839639526
2070635,0.4906115357400259,0.007821947103058814,0.4906738854449763
2070786,0.8517084310482348,0.008678339541031836,0.8517526431399173
2070214,0.45026862819338176,0.003535980520782692,0.45028251208923625
6002814,1.40060275496395,0.011579827448808169,1.4006506236804204
2070147,0.37649506451058506,0.005626679482534812,0.37653710723224715
2070553,0.7115178718900649,0.004151245208609304,0.7115299816984164
6001797,0.3357506427998016,0.0030751560246324466,0.3357647252542408
6001790,0.7017397319073314,0.014973959284821276,0.7018994734248181
6000417,0.8169620100538566,0.012275392377433735,0.8170542277776045
2050189,1.0024946314421728,0.007196721240507921,1.002520463066461
6002795,0.6452889740508403,0.0075464873752465605,0.6453330996495459
2070532,1.2088167669432568,0.005396124318663805,1.2088288109574532
2050226,1.199732513175674,0.011832853630003122,1.1997908649409896
2080477,0.6377975508758382,0.0061413257968384455,0.6378271174744456
2070179,1.1190174663856196,0.005883307983019415,1.119032932218223
6002396,0.7770398747752765,0.005498970524492492,0.7770593321411221
2070490,0.6680580203363037,0.007544447003067315,0.6681006190808711
6000749,0.7079224978693136,0.004919949178727345,0.7079395940964522
6000281,1.001145388382772,0.008984313025437448,1.0011857003376698
6000513,1.1190055675457242,0.00588327402416229,1.11902103336424
6000395,2.2384541450659787,0.011405437803302616,2.2384832015395038
2070009,1.3688471791005985,0.011610924878622711,1.3688964216872668
6000712,1.0221996114585932,0.016692440358117618,1.0223358955016733
6001458,0.3357506427998016,0.0030751560246324466,0.3357647252542408
6002673,0.9957179462821638,0.006579839479400548,0.9957396862814822
2080421,0.4838789564956597,0.0031088710655796685,0.4838889434763218
6000877,0.7017444817543592,0.014974106012492064,0.7019042253210672
6002077,0.7514616972722982,0.00702599226965113,0.7514945422521285
6002724,0.5384564347464325,0.0039461954420402495,0.5384708948293361
6002817,1.001145388382772,0.008984313025437448,1.0011857003376698
6001735,0.7434790490311856,0.004021718325173138,0.7434899263383487
6001699,0.7675170903805647,0.014261119781368679,0.7676495708092765
6001109,1.001145388382772,0.008984313025437448,1.0011857003376698
6001264,1.3809242413946952,0.0072216464421847835,1.3809431243352677
2070479,1.0024795012130603,0.007196639472479553,1.0025053326402225
6001320,0.7514604638460933,0.007026233929574309,0.7514933111392402
6000153,1.2088209551501512,0.005396089040995879,1.2088329989651432
2050259,1.2647691111086505,0.005691077662895224,1.2647819151061306
6002731,1.2088209551501512,0.005396089040995879,1.2088329989651432
6000642,0.8950735989240542,0.0018998203924476557,0.8950756151344881
6002920,0.5792847182743808,0.0033514898017410885,0.5792944133254867
6002349,1.0574951658818121,0.005104346866691114,1.0575074847112604
2080009,0.6680580203363037,0.007544447003067315,0.6681006190808711
